Wl; WR; S; Ref; Info
255.76000;-0.066721183;-7.5044476e-012;1.1247474e-010;0.00000000
256.00000;-0.058345646;-9.9566622e-012;1.7064962e-010;0.00000000
256.24000;-0.061823887;2.6573362e-012;-4.2982353e-011;0.00000000
256.48000;-0.052063289;-2.9655878e-012;5.6961209e-011;0.00000000
256.72000;-0.050581704;1.2460690e-011;-2.4634776e-010;0.00000000
256.96000;-0.049750112;1.6017180e-011;-3.2195264e-010;0.00000000
257.20000;-0.031406378;7.6401877e-012;-2.4326867e-010;0.00000000
257.44000;-0.034840123;1.7281328e-012;-4.9601800e-011;0.00000000
257.68000;-0.051961194;9.7801991e-012;-1.8822122e-010;0.00000000
257.92000;-0.046870813;1.1806809e-011;-2.5190109e-010;0.00000000
258.16000;-0.041984301;4.4292855e-012;-1.0549861e-010;0.00000000
258.40000;-0.057017442;7.3216005e-012;-1.2840984e-010;0.00000000
258.64000;-0.073261772;2.1276300e-011;-2.9041475e-010;0.00000000
258.88000;-0.067965267;1.8635350e-011;-2.7418931e-010;0.00000000
259.12000;-0.069552632;1.3634578e-011;-1.9603252e-010;0.00000000
259.36000;-0.058191656;3.0169010e-011;-5.1844219e-010;0.00000000
259.60000;-0.053504756;1.4921306e-011;-2.7887812e-010;0.00000000
259.84000;-0.047913776;-7.5037478e-012;1.5660940e-010;0.00000000
260.08000;-0.044087090;-1.1936286e-011;2.7074333e-010;0.00000000
260.32000;-0.043987490;-2.9473625e-012;6.7004563e-011;0.00000000
260.56000;-0.053720204;1.1347541e-011;-2.1123414e-010;0.00000000
260.80000;-0.065440792;1.7958893e-011;-2.7442963e-010;0.00000000
261.04000;-0.069732307;1.4404502e-011;-2.0656855e-010;0.00000000
261.28000;-0.076784845;1.7563892e-011;-2.2874165e-010;0.00000000
261.52000;-0.073062350;1.6255131e-012;-2.2248300e-011;0.00000000
261.76000;-0.049787624;-2.1402206e-011;4.2987000e-010;0.00000000
262.00000;-0.056664267;7.9522182e-013;-1.4033920e-011;0.00000000
262.24000;-0.067888613;2.0862000e-011;-3.0729749e-010;0.00000000
262.48000;-0.069604638;1.1844832e-011;-1.7017303e-010;0.00000000
262.72000;-0.068342024;1.5354675e-011;-2.2467399e-010;0.00000000
262.96000;-0.066485828;3.1594798e-011;-4.7521101e-010;0.00000000
263.20000;-0.057014689;2.9200285e-011;-5.1215372e-010;0.00000000
263.44000;-0.047333582;1.0672649e-011;-2.2547731e-010;0.00000000
263.68000;-0.071654663;1.8671852e-011;-2.6058111e-010;0.00000000
263.92000;-0.089565000;4.1139074e-011;-4.5932088e-010;0.00000000
264.16000;-0.072977642;2.5949380e-011;-3.5557987e-010;0.00000000
264.40000;-0.062438480;7.8396456e-012;-1.2555792e-010;0.00000000
264.64000;-0.051885229;1.6767947e-012;-3.2317380e-011;0.00000000
264.88000;-0.074146401;1.2940588e-011;-1.7452753e-010;0.00000000
265.12000;-0.082472066;2.0189408e-011;-2.4480299e-010;0.00000000
265.36000;-0.068197651;2.0788820e-011;-3.0483190e-010;0.00000000
265.60000;-0.053787179;1.7599060e-011;-3.2719805e-010;0.00000000
265.84000;-0.036968600;6.2605978e-013;-1.6934906e-011;0.00000000
266.08000;-0.060319928;1.1063338e-012;-1.8341099e-011;0.00000000
266.32000;-0.068829763;3.8411024e-011;-5.5805834e-010;0.00000000
266.56000;-0.071482810;2.7830735e-011;-3.8933465e-010;0.00000000
266.80000;-0.064054849;9.9632432e-012;-1.5554237e-010;0.00000000
267.04000;-0.051705269;-4.8314611e-012;9.3442335e-011;0.00000000
267.28000;-0.055299144;5.3945072e-012;-9.7551368e-011;0.00000000
267.52000;-0.062574116;1.5355743e-011;-2.4540088e-010;0.00000000
267.76000;-0.065557426;1.8573740e-011;-2.8332015e-010;0.00000000
268.00000;-0.069041454;2.6703435e-011;-3.8677393e-010;0.00000000
268.24000;-0.062991772;1.4715097e-011;-2.3360348e-010;0.00000000
268.48000;-0.053538316;-7.0772269e-013;1.3218994e-011;0.00000000
268.72000;-0.052928433;-3.9500964e-012;7.4630897e-011;0.00000000
268.96000;-0.065536854;2.7221717e-012;-4.1536503e-011;0.00000000
269.20000;-0.067402749;1.5026105e-011;-2.2293016e-010;0.00000000
269.44000;-0.069999762;2.4549505e-011;-3.5070841e-010;0.00000000
269.68000;-0.064769868;1.6199818e-011;-2.5011350e-010;0.00000000
269.92000;-0.058409791;8.5588401e-012;-1.4653092e-010;0.00000000
270.16000;-0.057201778;1.8107677e-011;-3.1655795e-010;0.00000000
270.40000;-0.054178077;2.4891049e-011;-4.5943028e-010;0.00000000
270.64000;-0.052662913;6.4872537e-012;-1.2318448e-010;0.00000000
