Wl; DC; WR1; WR2; S; -; Info; Info; 
223.40886;1258.2;1270.7;1277;1269.2
223.67772;1332;1342.2;1349.8;1343.1
223.94657;1583.9;1586.9;1596.6;1589
224.21541;1443.9;1453.9;1460.2;1451.3
224.48424;1262.3;1273.7;1275.4;1263.6
224.75307;1338.6;1342.8;1339.8;1335.3
225.02189;1483.8;1489;1496.1;1481.9
225.2907;1354.2;1366.9;1370;1360.9
225.55951;1195.5;1205.4;1212.6;1200.3
225.82831;1295.4;1299.6;1302.1;1296.5
226.0971;1583.8;1592.1;1599.4;1588.5
226.36588;1499.9;1511.9;1516.6;1505.2
226.63465;1246.4;1262.7;1270.4;1256.4
226.90342;1257.7;1260.2;1266.8;1255.7
227.17218;1338.2;1346;1346.5;1339.8
227.44093;1354;1362.9;1371.6;1358.1
227.70967;1226.3;1239.5;1239.5;1236.4
227.97841;1249.2;1260.3;1259.8;1251.4
228.24714;1431.9;1447.9;1451.4;1437.3
228.51586;1395.4;1407.1;1401.8;1399
228.78457;1277.7;1281.6;1286.3;1279.7
229.05328;1323.9;1337.8;1328.3;1324.9
229.32197;1522.9;1532.5;1524.6;1518.7
229.59066;1442.7;1440.1;1445.3;1438.7
229.85935;1307.9;1307.7;1312.2;1311.3
230.12802;1267.4;1271.9;1270.4;1272.3
230.39669;1464.5;1472.5;1471.3;1466.6
230.66535;1410.3;1412.9;1415.8;1410.7
230.934;1236.2;1246.5;1244.2;1239.7
231.20264;1281.6;1295.4;1295.3;1289.3
231.47128;1495;1505.1;1509.6;1498.3
231.73991;1548.4;1562.7;1558.2;1554.1
232.00853;1253.8;1260.5;1255.9;1251
232.27714;1294.2;1300.6;1299.2;1288.8
232.54575;1524.4;1537.1;1534.7;1524.3
232.81435;1445.6;1453.8;1454.3;1448.6
233.08294;1247;1256.2;1259.9;1246.8
233.35152;1298.2;1312.1;1314.6;1305.5
233.6201;1494.3;1502.7;1501;1498.2
233.88866;1383.3;1390.8;1388.7;1386.4
234.15722;1206.8;1215.2;1217.5;1208.5
234.42578;1245.9;1255.1;1252.4;1247
234.69432;1454.8;1469.7;1460.2;1453.1
234.96286;1474.9;1486.2;1480.4;1473.1
235.23139;1242.6;1247.1;1259.4;1245.2
235.49991;1334.5;1346.1;1343.4;1338.4
235.76842;1429.1;1442.2;1444;1432
236.03693;1393.3;1406.6;1404.9;1401.6
236.30543;1217.9;1234.8;1234.9;1227
236.57392;1243.8;1257.8;1256.6;1250.4
236.8424;1369.9;1388.6;1387.3;1378.2
237.11088;1403.4;1406.3;1405.9;1403.6
237.37934;1189.3;1197.6;1207;1192.6
237.6478;1270.3;1277.1;1285.7;1275.5
237.91626;1483;1490;1489.9;1485.8
238.1847;1470;1487;1491.8;1473.7
238.45314;1248.4;1256.6;1264.7;1250.4
238.72157;1273.2;1274.2;1285.7;1275.7
238.98999;1441.2;1446.9;1454.4;1448.3
239.2584;1422.7;1435.2;1438.7;1426.5
239.52681;1214.4;1226.6;1231.9;1222
239.79521;1261.9;1273.5;1276.6;1271.2
240.0636;1443.2;1463.1;1466.2;1457.5
240.33199;1413.9;1430.5;1437.9;1428.2
240.60036;1233.6;1243.3;1241.2;1232.7
240.86873;1241.7;1246.3;1251.3;1242
241.13709;1349.9;1353.5;1361;1351.3
241.40544;1366.5;1373.5;1379.3;1366.8
241.67379;1236.2;1238.8;1246.7;1235.8
241.94212;1301.8;1307;1307.7;1302.7
242.21045;1535.1;1540.3;1545.8;1537.7
242.47878;1473.4;1479.7;1486.6;1477.8
242.74709;1251.3;1265.5;1270.8;1257.2
