Wl; WR; S; Ref; Info
196.00000;1.1759625e-011;7.5356410e-012;0.64080622;2.0000000
196.24000;1.5763018e-011;2.4695417e-012;0.15666681;1.0000000
196.48000;1.2252008e-011;4.5467973e-012;0.37110629;1.0000000
196.72000;6.9488256e-012;1.2215642e-012;0.17579434;1536.0000
196.96000;1.5615095e-011;7.2866521e-012;0.46664155;400.00000
197.20000;2.5488898e-012;-1.1900551e-011;-4.6689156;10.000000
197.44000;-3.5610589e-013;-1.5794704e-011;44.353953;0.00000000
197.68000;-1.8085105e-012;-4.0105904e-012;2.2176208;0.00000000
197.92000;-9.0133543e-012;6.5516046e-013;-0.072687752;0.00000000
198.16000;-8.0820839e-012;-3.1561749e-012;0.39051499;0.00000000
198.40000;-9.2248854e-012;3.3624490e-012;-0.36449764;0.00000000
198.64000;4.3272659e-012;5.7253489e-012;1.3230869;0.00000000
198.88000;7.9861345e-012;5.9006436e-012;0.73886103;0.00000000
199.12000;-4.3129692e-012;8.7227293e-012;-2.0224418;0.00000000
199.36000;-5.8170713e-012;7.1961219e-012;-1.2370696;0.00000000
199.60000;4.9949610e-012;6.0845957e-012;1.2181468;0.00000000
199.84000;1.9925146e-011;1.4160424e-011;0.71068104;0.00000000
200.08000;3.1765249e-011;2.4619770e-011;0.77505360;0.00000000
200.32000;3.8141292e-011;2.8622818e-011;0.75044174;0.00000000
200.56000;3.8211528e-011;3.6082838e-011;0.94429195;0.00000000
200.80000;2.3837804e-011;1.6653137e-011;0.69860200;0.00000000
201.04000;2.2422961e-011;1.6108589e-011;0.71839707;0.00000000
201.28000;8.2313706e-012;4.6123872e-012;0.56034255;0.00000000
201.52000;1.1412774e-011;3.1698971e-012;0.27774992;0.00000000
201.76000;1.8608447e-011;1.6814306e-011;0.90358459;0.00000000
202.00000;2.4163831e-011;2.5759139e-011;1.0660205;0.00000000
202.24000;2.4911501e-011;1.7759963e-011;0.71292221;0.00000000
202.48000;1.9554848e-011;4.7042125e-012;0.24056502;0.00000000
