Wl; WR; S; Ref; Info
196.00000;1.4782058e-011;1.2563741e-011;0.84993181;2.0000000
196.24000;1.2770105e-011;7.9957554e-012;0.62613073;1.0000000
196.48000;6.7409619e-012;4.0135931e-012;0.59540362;1.0000000
196.72000;6.1502973e-012;2.0498262e-012;0.33328897;1536.0000
196.96000;1.0821153e-011;1.5097495e-011;1.3951836;400.00000
197.20000;-1.4471510e-012;5.7055081e-012;-3.9425797;10.000000
197.44000;-8.1332605e-012;-9.6059836e-014;0.011810741;0.00000000
197.68000;-6.7097093e-012;-2.7928893e-012;0.41624595;0.00000000
197.92000;-5.6961237e-012;-9.0190481e-012;1.5833659;0.00000000
198.16000;-6.4232577e-012;-1.1550856e-011;1.7982863;0.00000000
198.40000;-6.4003373e-012;-1.0490684e-011;1.6390830;0.00000000
198.64000;4.5245894e-012;-5.9682388e-013;-0.13190675;0.00000000
198.88000;1.9875001e-011;1.2230318e-011;0.61536188;0.00000000
199.12000;-2.2151892e-012;8.3165637e-013;-0.37543356;0.00000000
199.36000;-8.3733512e-012;-1.4499527e-011;1.7316278;0.00000000
199.60000;-4.8665813e-012;-1.8297080e-011;3.7597398;0.00000000
199.84000;9.6998486e-012;-3.6360069e-012;-0.37485192;0.00000000
200.08000;2.2520943e-011;1.1878364e-011;0.52743632;0.00000000
200.32000;2.0247102e-011;9.3897730e-012;0.46375886;0.00000000
200.56000;2.6610938e-011;6.6480041e-012;0.24982224;0.00000000
200.80000;2.5261058e-011;1.6302106e-011;0.64534533;0.00000000
201.04000;2.6459073e-011;1.1022674e-011;0.41659335;0.00000000
201.28000;-7.9035091e-013;-7.8285788e-012;9.9051936;0.00000000
201.52000;2.0255925e-012;-5.0974895e-012;-2.5165424;0.00000000
201.76000;2.0265794e-011;2.4642526e-012;0.12159664;0.00000000
202.00000;3.2514905e-011;8.1822216e-012;0.25164525;0.00000000
202.24000;3.1414964e-011;1.1653593e-011;0.37095675;0.00000000
202.48000;2.5075326e-011;7.3080548e-012;0.29144405;0.00000000
202.72000;2.6486975e-011;-5.5983401e-012;-0.21136200;0.00000000
202.96000;3.1279825e-011;9.7020210e-012;0.31016865;0.00000000
203.20000;2.2172070e-011;4.1141524e-012;0.18555563;0.00000000
203.44000;2.0568559e-011;-1.0320284e-011;-0.50175048;0.00000000
203.68000;2.5475209e-011;-1.2836423e-011;-0.50387902;0.00000000
203.92000;2.7330991e-011;-7.2347257e-012;-0.26470777;0.00000000
204.16000;2.6815674e-011;3.4625817e-013;0.012912529;0.00000000
204.40000;2.0500947e-011;-2.3664493e-013;-0.011543122;0.00000000
204.64000;1.1661735e-011;-7.6154482e-012;-0.65302875;0.00000000
204.88000;1.8141506e-011;-3.1674441e-012;-0.17459654;0.00000000
205.12000;3.1341052e-011;7.7281917e-012;0.24658368;0.00000000
205.36000;2.7651809e-011;5.2020426e-012;0.18812666;0.00000000
205.60000;1.7078052e-011;-7.9390581e-012;-0.46486906;0.00000000
205.84000;9.8627388e-012;-5.5229503e-012;-0.55998140;0.00000000
206.08000;1.0755465e-011;1.4628323e-013;0.013600828;0.00000000
206.32000;1.7283192e-011;4.6407834e-012;0.26851425;0.00000000
206.56000;1.9495248e-011;2.9745475e-012;0.15257808;0.00000000
206.80000;1.9602676e-011;-1.0509060e-012;-0.053610334;0.00000000
207.04000;2.9890971e-011;8.8639750e-012;0.29654356;0.00000000
207.28000;2.9607754e-011;3.1453961e-011;1.0623555;0.00000000
207.52000;3.3441995e-011;2.8825749e-011;0.86196261;0.00000000
207.76000;2.1618397e-011;7.2588682e-012;0.33577273;0.00000000
208.00000;2.6301921e-011;-1.8220575e-013;-0.0069274692;0.00000000
208.24000;2.1227054e-011;8.1649965e-013;0.038465048;0.00000000
208.48000;1.4511196e-011;-4.8536316e-012;-0.33447496;0.00000000
208.72000;1.2650269e-011;-1.0143489e-011;-0.80183978;0.00000000
208.96000;#N/D;#N/D;#N/D;0.00000000
209.20000;#N/D;#N/D;#N/D;0.00000000
209.44000;1.6617241e-011;4.4341769e-012;0.26684195;0.00000000
209.68000;3.4953429e-011;7.6653884e-012;0.21930290;0.00000000
209.92000;3.5409305e-011;1.4988666e-012;0.042329737;0.00000000
210.16000;3.5585218e-011;2.0315154e-012;0.057088744;0.00000000
210.40000;2.7444915e-011;1.1923740e-011;0.43446081;0.00000000
210.64000;1.7890009e-011;1.2933535e-011;0.72294734;0.00000000
210.88000;1.2228594e-011;2.2706512e-012;0.18568375;0.00000000
211.12000;1.2359484e-011;-7.4963647e-012;-0.60652732;0.00000000
211.36000;1.9566652e-011;-4.8965250e-012;-0.25024848;0.00000000
211.60000;3.1116507e-011;7.1088686e-012;0.22845972;0.00000000
211.84000;2.6040434e-011;7.9216489e-012;0.30420572;0.00000000
212.08000;1.0088384e-011;-1.2114616e-011;-1.2008480;0.00000000
212.32000;2.3396460e-011;8.8106841e-012;0.37658194;0.00000000
212.56000;2.6043707e-011;8.7562822e-012;0.33621489;0.00000000
212.80000;2.2886409e-011;5.7801861e-012;0.25255977;0.00000000
213.04000;2.6619001e-011;6.9095543e-012;0.25957226;0.00000000
213.28000;2.9776246e-011;7.8848286e-012;0.26480264;0.00000000
213.52000;2.2640018e-011;7.1396005e-012;0.31535313;0.00000000
213.76000;2.1261291e-011;4.0327078e-012;0.18967371;0.00000000
214.00000;2.4168328e-011;-6.1027458e-012;-0.25251005;0.00000000
214.24000;1.0644152e-011;-1.3426375e-011;-1.2613852;0.00000000
214.48000;9.1758441e-012;-2.1623118e-011;-2.3565264;0.00000000
214.72000;1.2967896e-011;-1.2884902e-011;-0.99360004;0.00000000
214.96000;2.2598866e-011;-2.3262499e-012;-0.10293658;0.00000000
215.20000;2.3587046e-011;6.5478576e-012;0.27760398;0.00000000
215.44000;2.2051642e-011;1.6401369e-011;0.74377088;0.00000000
215.68000;2.4436126e-011;1.9049992e-011;0.77958314;0.00000000
215.92000;1.6764890e-011;4.3395931e-012;0.25885008;0.00000000
216.16000;2.3808975e-011;4.8170337e-012;0.20232008;0.00000000
216.40000;9.9372655e-012;-8.1364747e-012;-0.81878408;0.00000000
216.64000;-7.1247287e-012;-3.5370465e-012;0.49644649;0.00000000
216.88000;9.7565017e-012;1.3295323e-011;1.3627141;0.00000000
217.12000;1.4400946e-011;1.2054208e-011;0.83704281;0.00000000
217.36000;2.0447304e-011;-9.0212404e-013;-0.044119460;0.00000000
217.60000;3.1410825e-011;1.5111557e-013;0.0048109392;0.00000000
217.84000;3.3452483e-011;1.6091096e-011;0.48101351;0.00000000
218.08000;2.4504412e-011;1.7494351e-011;0.71392656;0.00000000
218.32000;1.5726688e-011;2.9482481e-013;0.018746783;0.00000000
218.56000;6.9899089e-012;-4.8475238e-012;-0.69350314;0.00000000
218.80000;3.2856082e-012;3.0288579e-012;0.92185608;0.00000000
219.04000;1.5830385e-011;8.4259219e-012;0.53226259;0.00000000
219.28000;1.5819092e-011;4.0712287e-012;0.25736172;0.00000000
219.52000;1.2344183e-011;-3.1438248e-012;-0.25468068;0.00000000
219.76000;1.1901371e-011;-9.2193817e-012;-0.77464868;0.00000000
220.00000;1.4390862e-011;-1.1280972e-011;-0.78389830;0.00000000
220.24000;2.1883179e-011;-1.6450219e-012;-0.075172895;0.00000000
220.48000;3.4651299e-011;2.1391068e-011;0.61732369;0.00000000
220.72000;2.7540505e-011;5.4358409e-012;0.19737622;0.00000000
220.96000;3.3750961e-011;2.4703219e-011;0.73192640;0.00000000
221.20000;2.8166843e-011;2.7177828e-011;0.96488725;0.00000000
221.44000;3.2475081e-011;2.5151462e-011;0.77448497;0.00000000
221.68000;3.9232674e-011;2.1143049e-011;0.53891429;0.00000000
221.92000;4.3680677e-011;2.0154413e-011;0.46140340;0.00000000
222.16000;3.2648277e-011;1.7973528e-011;0.55051996;0.00000000
222.40000;1.0725516e-011;1.3294449e-011;1.2395160;0.00000000
222.64000;1.4060694e-011;1.7779474e-011;1.2644805;0.00000000
222.88000;1.0737180e-011;8.2479492e-012;0.76816718;0.00000000
223.12000;1.7396310e-011;9.4998235e-012;0.54608268;0.00000000
223.36000;1.5750991e-011;3.5780277e-012;0.22716207;0.00000000
223.60000;2.3203244e-011;9.4556805e-013;0.040751545;0.00000000
223.84000;#N/D;#N/D;#N/D;0.00000000
224.08000;#N/D;#N/D;#N/D;0.00000000
224.32000;2.7065520e-011;-1.5824119e-012;-0.058465972;0.00000000
224.56000;2.9744905e-011;-1.7871327e-012;-0.060081979;0.00000000
224.80000;3.0946732e-011;-3.4460512e-012;-0.11135429;0.00000000
