Wl; WR; S; Ref; Info
196.00000;1.1825835e-011;-6.2909537e-012;-0.53196698;2.0000000
196.24000;8.6356152e-012;1.2754176e-011;1.4769273;1.0000000
196.48000;3.2752087e-012;1.2702063e-011;3.8782454;1.0000000
196.72000;-3.2894952e-012;3.2677156e-012;-0.99337905;1536.0000
196.96000;-2.7549677e-012;-9.4487142e-012;3.4297005;400.00000
197.20000;5.6313305e-013;-2.8427763e-012;-5.0481433;10.000000
197.44000;2.4199450e-012;1.1352117e-011;4.6910642;0.00000000
197.68000;2.5882171e-012;5.7358789e-012;2.2161506;0.00000000
197.92000;2.2680918e-012;-9.2554781e-012;-4.0807335;0.00000000
198.16000;1.2667870e-012;-1.7132836e-012;-1.3524639;0.00000000
198.40000;-8.0786349e-013;9.6742457e-012;-11.975100;0.00000000
198.64000;1.8358865e-012;1.8723506e-012;1.0198618;0.00000000
198.88000;4.5206870e-012;-4.8151067e-012;-1.0651272;0.00000000
199.12000;-5.2777845e-012;-1.7598862e-012;0.33345169;0.00000000
199.36000;-1.5854212e-012;1.6285615e-011;-10.272106;0.00000000
199.60000;4.5508550e-012;1.4466019e-011;3.1787476;0.00000000
199.84000;1.1273732e-011;5.9389360e-012;0.52679414;0.00000000
200.08000;1.0830124e-011;-2.6420914e-012;-0.24395763;0.00000000
200.32000;-4.8522452e-012;-2.3446334e-011;4.8320588;0.00000000
200.56000;-1.3611080e-011;-3.2875739e-011;2.4153659;0.00000000
200.80000;2.0271489e-011;1.6363124e-011;0.80719895;0.00000000
201.04000;2.6035419e-011;2.3648734e-011;0.90832931;0.00000000
201.28000;2.1484975e-011;1.3095114e-011;0.60950103;0.00000000
201.52000;2.0888479e-011;2.6233052e-012;0.12558622;0.00000000
201.76000;2.0598992e-011;9.5725025e-013;0.046470733;0.00000000
202.00000;2.4596066e-011;7.1581891e-012;0.29102984;0.00000000
202.24000;2.4746555e-011;1.2391016e-011;0.50071682;0.00000000
202.48000;1.1460652e-011;8.5758013e-012;0.74828215;0.00000000
202.72000;-2.0955638e-013;-2.8128006e-012;13.422644;0.00000000
202.96000;4.0573439e-012;-1.3658205e-011;-3.3662921;0.00000000
203.20000;1.1581865e-011;5.5996250e-012;0.48348215;0.00000000
203.44000;2.0318099e-011;1.4610569e-011;0.71909135;0.00000000
203.68000;2.1449198e-011;1.8408342e-011;0.85822988;0.00000000
203.92000;1.5273369e-011;1.1320012e-011;0.74116014;0.00000000
204.16000;2.0029563e-011;3.5532931e-012;0.17740243;0.00000000
204.40000;3.4831984e-011;8.3938744e-012;0.24098181;0.00000000
204.64000;4.1306385e-011;1.6426483e-011;0.39767420;0.00000000
204.88000;3.0920281e-011;2.5468207e-012;0.082367323;0.00000000
205.12000;1.0213284e-011;-6.8538074e-012;-0.67106795;0.00000000
205.36000;1.4349371e-011;8.2577986e-012;0.57548158;0.00000000
205.60000;3.1860337e-011;2.8492458e-011;0.89429242;0.00000000
205.84000;2.9572257e-011;2.2109731e-011;0.74765110;0.00000000
206.08000;2.4200168e-011;9.1043161e-012;0.37620880;0.00000000
206.32000;2.0399535e-011;6.4923007e-012;0.31825729;0.00000000
206.56000;1.4397451e-011;2.7661486e-012;0.19212766;0.00000000
206.80000;6.2157393e-012;-9.8681845e-012;-1.5876124;0.00000000
207.04000;3.4283062e-012;-1.2200394e-011;-3.5587236;0.00000000
207.28000;1.1680000e-011;-1.0713321e-012;-0.091723636;0.00000000
207.52000;2.2827509e-011;2.3183912e-012;0.10156129;0.00000000
207.76000;2.3898577e-011;5.1235723e-012;0.21438817;0.00000000
208.00000;2.0273210e-011;3.1026754e-012;0.15304313;0.00000000
208.24000;1.3209012e-011;-5.1645100e-012;-0.39098383;0.00000000
208.48000;1.2742995e-011;-6.7728266e-012;-0.53149411;0.00000000
208.72000;1.4235733e-011;9.7997579e-013;0.068839152;0.00000000
208.96000;#N/D;#N/D;#N/D;0.00000000
209.20000;#N/D;#N/D;#N/D;0.00000000
209.44000;4.2735200e-011;2.9068019e-011;0.68018914;0.00000000
209.68000;3.1983936e-011;1.8707038e-011;0.58488855;0.00000000
209.92000;1.6426775e-011;1.0817565e-012;0.065853248;0.00000000
210.16000;9.7944231e-012;1.4128533e-011;1.4425079;0.00000000
210.40000;1.0943348e-011;1.3721042e-011;1.2538249;0.00000000
210.64000;1.7846417e-011;1.1958324e-011;0.67006859;0.00000000
210.88000;2.2930236e-011;1.1746233e-011;0.51225958;0.00000000
211.12000;2.2521296e-011;7.2975724e-012;0.32402986;0.00000000
211.36000;2.3128819e-011;6.2822112e-012;0.27161833;0.00000000
211.60000;3.3649617e-011;2.5456783e-011;0.75652517;0.00000000
211.84000;4.6016774e-011;3.5674649e-011;0.77525315;0.00000000
212.08000;3.6409304e-011;2.5734841e-011;0.70682045;0.00000000
212.32000;2.1894998e-011;2.0701804e-011;0.94550382;0.00000000
212.56000;2.2579851e-011;2.7185499e-011;1.2039716;0.00000000
212.80000;2.5314751e-011;2.4402952e-011;0.96398151;0.00000000
213.04000;2.0902242e-011;1.4304888e-011;0.68437098;0.00000000
213.28000;1.7319966e-011;9.8257865e-012;0.56730979;0.00000000
213.52000;1.9354105e-011;1.1247433e-011;0.58113941;0.00000000
213.76000;1.3143296e-011;6.8473810e-012;0.52097898;0.00000000
214.00000;1.7688784e-011;1.1918394e-011;0.67378256;0.00000000
214.24000;2.2855552e-011;1.7554105e-011;0.76804553;0.00000000
214.48000;2.8925583e-011;2.4404625e-011;0.84370384;0.00000000
214.72000;3.7348384e-011;2.3307836e-011;0.62406545;0.00000000
214.96000;4.1617852e-011;2.9897296e-011;0.71837671;0.00000000
215.20000;2.7618943e-011;2.0876647e-011;0.75588144;0.00000000
215.44000;1.3765072e-011;1.0650009e-011;0.77369799;0.00000000
215.68000;1.7631795e-011;1.5332976e-011;0.86962084;0.00000000
215.92000;1.7837768e-011;4.6345971e-012;0.25981933;0.00000000
216.16000;1.5852729e-011;1.0394205e-011;0.65567287;0.00000000
216.40000;3.7449648e-011;2.3455979e-011;0.62633377;0.00000000
216.64000;3.4475015e-011;1.0339144e-011;0.29990253;0.00000000
216.88000;3.3699331e-011;9.3908467e-012;0.27866567;0.00000000
217.12000;2.9267628e-011;1.5775029e-011;0.53899240;0.00000000
217.36000;2.4978688e-011;1.8469829e-011;0.73942349;0.00000000
217.60000;2.1930323e-011;1.0776537e-011;0.49139893;0.00000000
217.84000;2.1547285e-011;2.1126819e-012;0.098048633;0.00000000
