Wl; WR; S; Ref; Info
207.76000;2.3214082e-011;1.5386032e-011;0.66278875;0.00000000
208.00000;2.4891836e-011;2.3766453e-011;0.95478906;0.00000000
208.24000;1.3925483e-011;1.1609560e-011;0.83369174;0.00000000
208.48000;4.0918679e-012;-1.8985242e-012;-0.46397494;0.00000000
208.72000;2.5606359e-012;-1.1551258e-012;-0.45110895;0.00000000
208.96000;#N/D;#N/D;#N/D;0.00000000
209.20000;#N/D;#N/D;#N/D;0.00000000
209.44000;1.1106410e-011;2.1948696e-012;0.19762188;0.00000000
209.68000;3.0601439e-011;1.6641512e-011;0.54381469;0.00000000
209.92000;3.0905471e-011;2.4143121e-011;0.78119246;0.00000000
210.16000;3.2031826e-011;1.8489479e-011;0.57722215;0.00000000
210.40000;2.6023856e-011;1.4482392e-011;0.55650446;0.00000000
210.64000;1.5372857e-011;1.0903541e-011;0.70927223;0.00000000
210.88000;7.6157655e-012;3.7506017e-012;0.49247862;0.00000000
211.12000;9.5615687e-012;1.4303651e-012;0.14959523;0.00000000
211.36000;2.1373714e-011;1.2883561e-011;0.60277597;0.00000000
211.60000;3.3303560e-011;2.2912484e-011;0.68798904;0.00000000
211.84000;3.4233479e-011;2.6670890e-011;0.77908791;0.00000000
212.08000;1.2493429e-011;1.1421372e-011;0.91419034;0.00000000
212.32000;1.5606331e-011;2.2190874e-011;1.4219148;0.00000000
212.56000;1.6485914e-011;2.1215917e-011;1.2869118;0.00000000
212.80000;2.0383890e-011;1.1693025e-011;0.57364050;0.00000000
213.04000;2.9026443e-011;1.2113068e-011;0.41731147;0.00000000
213.28000;2.9135601e-011;1.5754962e-011;0.54074608;0.00000000
213.52000;1.5406803e-011;8.7578986e-012;0.56844362;0.00000000
213.76000;1.0336032e-011;1.0005365e-011;0.96800831;0.00000000
214.00000;1.7078648e-011;2.1796614e-011;1.2762494;0.00000000
214.24000;5.6391442e-012;1.1919375e-011;2.1136850;0.00000000
214.48000;8.7954070e-012;3.0422872e-012;0.34589499;0.00000000
214.72000;1.2824680e-011;4.9672511e-012;0.38731971;0.00000000
214.96000;2.1455550e-011;9.2410001e-012;0.43070442;0.00000000
215.20000;2.0119216e-011;1.1584354e-011;0.57578553;0.00000000
215.44000;1.6106205e-011;1.7790721e-011;1.1045880;0.00000000
215.68000;1.8754956e-011;2.6098556e-011;1.3915552;0.00000000
215.92000;1.3124317e-011;2.3059834e-011;1.7570311;0.00000000
216.16000;1.6410864e-011;2.3315538e-011;1.4207380;0.00000000
216.40000;1.2655954e-011;9.3323577e-012;0.73738872;0.00000000
216.64000;-2.0371939e-012;5.6378979e-012;-2.7674822;0.00000000
216.88000;1.0088151e-011;1.7120396e-011;1.6970797;0.00000000
217.12000;2.0366028e-011;2.6421414e-011;1.2973278;0.00000000
217.36000;2.7028618e-011;1.8913151e-011;0.69974542;0.00000000
217.60000;3.1478312e-011;6.9726848e-012;0.22150758;0.00000000
217.84000;2.8818372e-011;6.8488766e-012;0.23765661;0.00000000
218.08000;1.8030044e-011;1.2103110e-011;0.67127455;0.00000000
218.32000;1.0684858e-011;7.3162119e-012;0.68472711;0.00000000
218.56000;8.1579146e-012;1.1211343e-011;1.3742903;0.00000000
218.80000;3.4364098e-012;2.3772995e-012;0.69179743;0.00000000
219.04000;1.1846282e-011;5.1361074e-012;0.43356282;0.00000000
219.28000;1.5902071e-011;6.3208897e-012;0.39748845;0.00000000
219.52000;1.6842210e-011;-1.7422745e-012;-0.10344690;0.00000000
219.76000;1.2938460e-011;-7.0382856e-012;-0.54398172;0.00000000
220.00000;8.5210521e-012;-1.8894062e-012;-0.22173391;0.00000000
220.24000;1.6732348e-011;7.1957714e-012;0.43005151;0.00000000
220.48000;3.7671649e-011;1.5835442e-011;0.42035437;0.00000000
220.72000;3.5205128e-011;1.1817789e-011;0.33568374;0.00000000
220.96000;2.7108841e-011;1.7903335e-011;0.66042421;0.00000000
221.20000;2.7469048e-011;1.7485230e-011;0.63654299;0.00000000
221.44000;3.1318997e-011;2.3274175e-011;0.74313281;0.00000000
221.68000;3.3370619e-011;2.5502861e-011;0.76423098;0.00000000
221.92000;3.7850361e-011;2.8340847e-011;0.74876028;0.00000000
222.16000;3.1719902e-011;2.5218019e-011;0.79502196;0.00000000
222.40000;1.1891489e-011;1.3963703e-011;1.1742603;0.00000000
222.64000;1.1597482e-011;1.5742174e-011;1.3573785;0.00000000
222.88000;8.2572402e-012;-3.2170754e-014;-0.0038960661;0.00000000
223.12000;1.7528623e-011;9.1537140e-012;0.52221525;0.00000000
223.36000;1.9880088e-011;2.0192658e-011;1.0157228;0.00000000
223.60000;2.3718103e-011;1.2688750e-011;0.53498163;0.00000000
223.84000;#N/D;#N/D;#N/D;0.00000000
224.08000;#N/D;#N/D;#N/D;0.00000000
224.32000;2.3609150e-011;5.7507545e-012;0.24358159;0.00000000
224.56000;2.6349618e-011;6.1242228e-012;0.23242169;0.00000000
224.80000;2.4478165e-011;8.3781968e-012;0.34227226;0.00000000
225.04000;1.8607524e-011;1.1280027e-011;0.60620784;0.00000000
225.28000;2.5915817e-011;9.2478016e-012;0.35684006;0.00000000
225.52000;2.3077978e-011;1.0811116e-011;0.46846025;0.00000000
225.76000;2.5733586e-011;1.3968254e-011;0.54280248;0.00000000
226.00000;2.0011697e-011;1.1847836e-011;0.59204555;0.00000000
226.24000;8.5923572e-012;-2.9393412e-012;-0.34208787;0.00000000
226.48000;-1.1903184e-011;-4.0171230e-011;3.3748305;0.00000000
226.72000;-1.8355747e-011;-5.1321529e-011;2.7959379;0.00000000
226.96000;9.2604653e-012;1.9971100e-013;0.021565979;0.00000000
227.20000;1.3738618e-011;2.2347060e-012;0.16265871;0.00000000
227.44000;1.3378221e-011;3.8843057e-012;0.29034546;0.00000000
227.68000;2.2195745e-011;1.9559837e-011;0.88124266;0.00000000
227.92000;2.1757391e-011;1.4592031e-011;0.67067007;0.00000000
228.16000;2.4448812e-011;8.7518945e-012;0.35796809;0.00000000
228.40000;1.8590511e-011;-6.7769132e-012;-0.36453615;0.00000000
228.64000;1.7159535e-011;-6.7624453e-012;-0.39409256;0.00000000
228.88000;2.2237667e-011;9.6806739e-012;0.43532776;0.00000000
229.12000;2.0022818e-011;1.5331311e-011;0.76569197;0.00000000
229.36000;1.2780205e-011;6.5557748e-012;0.51296318;0.00000000
229.60000;1.8254034e-011;-4.1417407e-012;-0.22689454;0.00000000
229.84000;2.5460817e-011;2.0289731e-012;0.079690026;0.00000000
230.08000;2.0530952e-011;1.5407306e-011;0.75044283;0.00000000
230.32000;1.6979709e-011;1.4613298e-011;0.86063298;0.00000000
230.56000;1.0919442e-011;6.7636533e-012;0.61941380;0.00000000
230.80000;2.4414430e-011;9.2231717e-012;0.37777542;0.00000000
231.04000;3.9007496e-011;2.0549820e-011;0.52681721;0.00000000
231.28000;2.8612054e-011;1.9833545e-011;0.69318843;0.00000000
231.52000;1.2375376e-011;7.8060433e-013;0.063077219;0.00000000
231.76000;1.9367417e-011;5.1244870e-012;0.26459322;0.00000000
232.00000;2.6788671e-011;1.4570244e-011;0.54389571;0.00000000
232.24000;2.6737257e-011;9.3399889e-012;0.34932488;0.00000000
232.48000;1.0015922e-011;6.7650699e-012;0.67543157;0.00000000
232.72000;3.1096003e-012;4.9107161e-012;1.5792114;0.00000000
232.96000;1.3649437e-011;1.9079625e-011;1.3978324;0.00000000
233.20000;2.4930396e-011;2.7108037e-011;1.0873488;0.00000000
233.44000;2.3751745e-011;1.8521518e-011;0.77979607;0.00000000
233.68000;1.7750302e-011;1.0039131e-011;0.56557523;0.00000000
233.92000;2.1814661e-011;1.1267866e-012;0.051652719;0.00000000
234.16000;2.9608220e-011;1.1077189e-011;0.37412546;0.00000000
234.40000;2.9169004e-011;7.9871288e-012;0.27382248;0.00000000
234.64000;1.9149209e-011;8.3294254e-012;0.43497492;0.00000000
234.88000;3.0434374e-011;1.9941855e-011;0.65524116;0.00000000
235.12000;3.8438213e-011;3.8061038e-011;0.99018750;0.00000000
235.36000;3.3495080e-011;3.6700197e-011;1.0956892;0.00000000
235.60000;2.5189400e-011;2.3695925e-011;0.94071019;0.00000000
235.84000;1.9334087e-011;1.6781591e-011;0.86797948;0.00000000
236.08000;1.3681615e-011;4.9938819e-012;0.36500676;0.00000000
236.32000;3.1365294e-011;7.1822339e-012;0.22898666;0.00000000
236.56000;2.3822809e-011;1.3988703e-011;0.58719789;0.00000000
236.80000;1.0990091e-011;-3.6362063e-012;-0.33086225;0.00000000
237.04000;2.2404051e-011;1.1228382e-011;0.50117640;0.00000000
237.28000;2.4826959e-011;1.5739655e-011;0.63397436;0.00000000
237.52000;1.8770425e-011;8.2651024e-012;0.44032580;0.00000000
237.76000;1.5810902e-011;-2.5317533e-012;-0.16012705;0.00000000
238.00000;2.0809090e-011;-6.7567260e-012;-0.32470069;0.00000000
238.24000;2.8820532e-011;2.0489808e-012;0.071094485;0.00000000
238.48000;3.1442831e-011;1.0756245e-011;0.34208896;0.00000000
238.72000;3.0970293e-011;2.8526302e-012;0.092108596;0.00000000
238.96000;2.1968764e-011;-1.5009443e-012;-0.068321743;0.00000000
239.20000;2.1285193e-011;7.8707651e-013;0.036977654;0.00000000
239.44000;2.4602908e-011;9.9154220e-013;0.040301829;0.00000000
239.68000;2.1905227e-011;-1.6751657e-012;-0.076473335;0.00000000
239.92000;1.9713556e-011;-4.2010463e-012;-0.21310444;0.00000000
240.16000;2.5879684e-011;2.6753630e-012;0.10337696;0.00000000
240.40000;3.2410100e-011;1.5879682e-011;0.48996091;0.00000000
240.64000;2.3508898e-011;1.4500064e-011;0.61679049;0.00000000
240.88000;1.3646291e-011;1.5932364e-011;1.1675234;0.00000000
241.12000;1.1293213e-011;1.2540446e-011;1.1104409;0.00000000
241.36000;1.9594061e-011;2.0666059e-011;1.0547103;0.00000000
241.60000;2.2850301e-011;1.6324202e-011;0.71439766;0.00000000
241.84000;1.7081625e-011;9.0643521e-012;0.53064928;0.00000000
242.08000;#N/D;#N/D;#N/D;0.00000000
242.32000;#N/D;#N/D;#N/D;0.00000000
242.56000;1.8798165e-011;2.6963629e-011;1.4343756;0.00000000
242.80000;2.7705306e-011;2.0598455e-011;0.74348412;0.00000000
243.04000;1.6982053e-011;1.3443921e-013;0.0079165463;0.00000000
243.28000;-3.4598881e-012;-7.5906872e-012;2.1939112;0.00000000
243.52000;1.0301737e-011;-5.7377131e-012;-0.55696559;0.00000000
243.76000;3.5256031e-011;1.4923470e-011;0.42328844;0.00000000
244.00000;4.7259633e-011;2.0011556e-011;0.42343867;0.00000000
244.24000;3.8075051e-011;1.0159002e-011;0.26681520;0.00000000
244.48000;2.0798172e-011;4.3124855e-012;0.20734926;0.00000000
244.72000;1.9145052e-011;8.0146683e-012;0.41862870;0.00000000
244.96000;3.1820815e-011;1.1229275e-011;0.35289086;0.00000000
245.20000;2.5615919e-011;9.6908091e-012;0.37831199;0.00000000
245.44000;2.2496767e-011;8.2620184e-012;0.36725359;0.00000000
245.68000;2.5183748e-011;8.5908880e-013;0.034112826;0.00000000
245.92000;4.0234197e-011;1.3937387e-011;0.34640649;0.00000000
246.16000;3.1071552e-011;1.0429841e-011;0.33567170;0.00000000
246.40000;2.1359895e-011;3.6329071e-012;0.17008075;0.00000000
246.64000;2.0954188e-011;9.3160175e-012;0.44458977;0.00000000
246.88000;2.5985312e-011;1.3845893e-011;0.53283537;0.00000000
247.12000;3.1251054e-011;1.3149735e-011;0.42077732;0.00000000
247.36000;3.0331938e-011;2.0528950e-011;0.67680972;0.00000000
247.60000;1.0281241e-011;8.9632393e-012;0.87180522;0.00000000
247.84000;5.9429796e-012;3.3738454e-012;0.56770267;0.00000000
248.08000;1.8057157e-011;-3.2402863e-012;-0.17944610;0.00000000
248.32000;3.1193946e-011;1.8665711e-012;0.059837609;0.00000000
248.56000;2.9943474e-011;1.2908394e-011;0.43109208;0.00000000
248.80000;2.8082286e-011;2.7261531e-011;0.97077321;0.00000000
249.04000;3.4004694e-011;3.3299774e-011;0.97926991;0.00000000
249.28000;3.4243128e-011;2.5522556e-011;0.74533367;0.00000000
249.52000;1.9337093e-011;1.0430185e-011;0.53938742;0.00000000
249.76000;1.0968973e-011;-3.5358272e-013;-0.032234808;0.00000000
250.00000;-0.025639297;8.7517912e-012;-3.4134287e-010;0.00000000
250.24000;-0.041423269;2.0890436e-011;-5.0431645e-010;0.00000000
250.48000;-0.028393429;1.8318029e-011;-6.4515029e-010;0.00000000
250.72000;-0.021375921;1.6205533e-011;-7.5812092e-010;0.00000000
250.96000;-0.019228433;2.7322842e-012;-1.4209604e-010;0.00000000
251.20000;-0.029204978;3.7325907e-012;-1.2780666e-010;0.00000000
251.44000;-0.037685121;1.0753084e-011;-2.8534031e-010;0.00000000
251.68000;-0.027802336;4.7803886e-012;-1.7194198e-010;0.00000000
251.92000;-0.012230341;-3.6380012e-012;2.9745706e-010;0.00000000
252.16000;-0.025471746;3.3542060e-012;-1.3168339e-010;0.00000000
252.40000;-0.040002128;2.4020649e-011;-6.0048428e-010;0.00000000
252.64000;-0.022856900;1.2775481e-011;-5.5893324e-010;0.00000000
252.88000;-0.0094172289;7.1338176e-012;-7.5752832e-010;0.00000000
253.12000;-0.011911888;7.2601448e-012;-6.0948731e-010;0.00000000
253.36000;-0.028523767;1.1900744e-011;-4.1722201e-010;0.00000000
253.60000;-0.036293193;2.0455925e-011;-5.6362980e-010;0.00000000
253.84000;-0.027459294;2.4400060e-011;-8.8859020e-010;0.00000000
254.08000;-0.016085958;1.2541791e-011;-7.7967323e-010;0.00000000
254.32000;-0.012955910;-8.5965498e-012;6.6352345e-010;0.00000000
254.56000;-0.011618896;-3.1149083e-012;2.6808986e-010;0.00000000
254.80000;-0.020692024;3.5585787e-012;-1.7197828e-010;0.00000000
255.04000;-0.0096835653;-1.0121034e-012;1.0451764e-010;0.00000000
255.28000;-0.012182753;2.1444756e-013;-1.7602554e-011;0.00000000
255.52000;-0.020590024;2.6302622e-012;-1.2774450e-010;0.00000000
255.76000;-0.024373688;-5.0764935e-013;2.0827761e-011;0.00000000
256.00000;-0.017670394;-1.2161514e-011;6.8824238e-010;0.00000000
256.24000;-0.012918407;-1.4083824e-011;1.0902136e-009;0.00000000
256.48000;-0.020606908;6.5862168e-012;-3.1961208e-010;0.00000000
256.72000;-0.020178956;1.6084416e-011;-7.9708861e-010;0.00000000
256.96000;-0.037617091;2.5671047e-011;-6.8243041e-010;0.00000000
257.20000;-0.035850433;1.0569148e-011;-2.9481228e-010;0.00000000
257.44000;-0.034403705;4.3785002e-012;-1.2726827e-010;0.00000000
257.68000;-0.030897829;-5.8963623e-012;1.9083420e-010;0.00000000
257.92000;-0.025900050;-3.4460001e-012;1.3304994e-010;0.00000000
258.16000;-0.028318488;-1.4859225e-012;5.2471818e-011;0.00000000
258.40000;-0.030791904;-2.8939159e-013;9.3983014e-012;0.00000000
258.64000;-0.028631563;5.2052632e-012;-1.8180157e-010;0.00000000
258.88000;-0.033182787;5.8808119e-012;-1.7722477e-010;0.00000000
259.12000;-0.031357954;1.1973638e-011;-3.8183735e-010;0.00000000
259.36000;-0.022784926;1.3127841e-011;-5.7616341e-010;0.00000000
259.60000;-0.022880264;1.1576013e-011;-5.0593877e-010;0.00000000
259.84000;-0.034334495;1.3520394e-011;-3.9378457e-010;0.00000000
260.08000;-0.027679477;8.7194835e-012;-3.1501619e-010;0.00000000
260.32000;-0.021460048;1.1903668e-011;-5.5468972e-010;0.00000000
260.56000;-0.025781606;1.8261999e-011;-7.0833442e-010;0.00000000
260.80000;-0.037596438;2.1073751e-011;-5.6052520e-010;0.00000000
261.04000;-0.047495729;2.0503980e-011;-4.3170156e-010;0.00000000
261.28000;-0.043669881;1.3079714e-011;-2.9951339e-010;0.00000000
261.52000;-0.032078772;1.0389239e-011;-3.2386649e-010;0.00000000
261.76000;-0.028170922;8.3605589e-012;-2.9677975e-010;0.00000000
262.00000;-0.035941009;1.7664010e-011;-4.9147229e-010;0.00000000
262.24000;-0.049870762;2.1300536e-011;-4.2711470e-010;0.00000000
262.48000;-0.063221168;3.2314964e-012;-5.1114151e-011;0.00000000
262.72000;-0.044763562;-2.8092660e-013;6.2757876e-012;0.00000000
262.96000;-0.023132827;3.2752213e-012;-1.4158327e-010;0.00000000
263.20000;-0.025338938;4.8662452e-012;-1.9204614e-010;0.00000000
263.44000;-0.030650121;1.7446467e-011;-5.6921365e-010;0.00000000
263.68000;-0.035892495;7.9209077e-012;-2.2068423e-010;0.00000000
263.92000;-0.030979030;2.0695186e-012;-6.6803854e-011;0.00000000
264.16000;-0.027212977;1.4375791e-011;-5.2826970e-010;0.00000000
264.40000;-0.037874331;2.4296844e-011;-6.4151215e-010;0.00000000
264.64000;-0.045514319;2.0908026e-011;-4.5937250e-010;0.00000000
264.88000;-0.044833546;2.1116536e-011;-4.7099856e-010;0.00000000
265.12000;-0.035833963;2.0881962e-011;-5.8274219e-010;0.00000000
265.36000;-0.032121574;1.6075566e-011;-5.0046008e-010;0.00000000
265.60000;-0.041339318;1.8123447e-011;-4.3840701e-010;0.00000000
265.84000;-0.048464353;3.2871582e-011;-6.7826310e-010;0.00000000
266.08000;-0.044147435;2.5324863e-011;-5.7364291e-010;0.00000000
266.32000;-0.046107503;7.1587977e-012;-1.5526318e-010;0.00000000
266.56000;-0.031842707;-6.9886114e-012;2.1947291e-010;0.00000000
266.80000;-0.016565602;-1.1819082e-011;7.1347132e-010;0.00000000
267.04000;-0.010493747;-8.8483172e-012;8.4319903e-010;0.00000000
267.28000;-0.028260393;4.6984627e-012;-1.6625610e-010;0.00000000
267.52000;-0.048209437;2.3761951e-011;-4.9289004e-010;0.00000000
267.76000;-0.040150555;2.3784981e-011;-5.9239484e-010;0.00000000
268.00000;-0.017983531;3.7761915e-012;-2.0998053e-010;0.00000000
268.24000;-0.030147228;1.0132366e-011;-3.3609610e-010;0.00000000
268.48000;-0.030997504;1.0004653e-011;-3.2275673e-010;0.00000000
268.72000;-0.033182083;2.4316232e-011;-7.3281210e-010;0.00000000
268.96000;-0.027100393;2.0641410e-011;-7.6166459e-010;0.00000000
269.20000;-0.020815302;1.9982880e-011;-9.6000915e-010;0.00000000
269.44000;-0.021011747;1.4975213e-011;-7.1270670e-010;0.00000000
269.68000;-0.025342857;1.2814771e-011;-5.0565613e-010;0.00000000
269.92000;-0.020884272;8.0838267e-012;-3.8707726e-010;0.00000000
270.16000;-0.011813122;2.6868957e-012;-2.2745010e-010;0.00000000
270.40000;-0.017587282;1.0140190e-011;-5.7656377e-010;0.00000000
270.64000;-0.033067819;1.9089828e-011;-5.7729322e-010;0.00000000
270.88000;-0.044568318;8.3883757e-012;-1.8821387e-010;0.00000000
271.12000;-0.021234247;-1.6520226e-011;7.7799915e-010;0.00000000
271.36000;-0.021036826;-1.3508686e-011;6.4214467e-010;0.00000000
271.60000;-0.026809914;9.1282520e-012;-3.4048046e-010;0.00000000
271.84000;-0.028615346;2.0669521e-011;-7.2232294e-010;0.00000000
272.08000;-0.017644406;1.4928718e-011;-8.4608787e-010;0.00000000
272.32000;-0.0060263865;6.3223069e-012;-1.0491041e-009;0.00000000
272.56000;-0.0059411328;3.2319049e-012;-5.4398799e-010;0.00000000
272.80000;-0.011971085;1.4766298e-012;-1.2334970e-010;0.00000000
273.04000;-0.025314927;9.0965076e-012;-3.5933374e-010;0.00000000
273.28000;-0.016969877;1.3180690e-011;-7.7671095e-010;0.00000000
273.52000;-0.011181552;4.2186428e-012;-3.7728599e-010;0.00000000
273.76000;-0.026968883;1.4733431e-011;-5.4631226e-010;0.00000000
274.00000;-0.030072740;1.2847354e-011;-4.2720929e-010;0.00000000
274.24000;-0.031797153;1.4473328e-011;-4.5517686e-010;0.00000000
274.48000;-0.030039795;6.3239014e-012;-2.1051746e-010;0.00000000
274.72000;-0.035050318;3.9814278e-012;-1.1359178e-010;0.00000000
274.96000;-0.046166258;1.9400221e-011;-4.2022512e-010;0.00000000
275.20000;-0.032420416;1.3416380e-011;-4.1382506e-010;0.00000000
275.44000;-0.024328910;1.2603048e-011;-5.1802763e-010;0.00000000
275.68000;-0.026467266;8.4265109e-012;-3.1837482e-010;0.00000000
275.92000;-0.029946197;4.0770580e-012;-1.3614610e-010;0.00000000
276.16000;-0.020455392;2.7478442e-012;-1.3433349e-010;0.00000000
276.40000;-0.028089286;9.6254551e-012;-3.4267355e-010;0.00000000
276.64000;-0.037739447;2.0840046e-011;-5.5220858e-010;0.00000000
276.88000;-0.043849544;2.6323759e-011;-6.0032001e-010;0.00000000
277.12000;-0.045817050;2.6734488e-011;-5.8350522e-010;0.00000000
277.36000;-0.034757424;2.4351938e-011;-7.0062552e-010;0.00000000
277.60000;-0.011310283;1.1405270e-011;-1.0083983e-009;0.00000000
277.84000;-0.018141246;1.9879211e-011;-1.0958019e-009;0.00000000
278.08000;-0.043217878;4.0939881e-011;-9.4729041e-010;0.00000000
278.32000;-0.047061169;2.3697782e-011;-5.0355276e-010;0.00000000
278.56000;-0.034817028;5.8092778e-012;-1.6685163e-010;0.00000000
278.80000;-0.032511034;1.2707200e-011;-3.9085806e-010;0.00000000
279.04000;-0.031424790;1.5801854e-011;-5.0284678e-010;0.00000000
279.28000;-0.027200802;1.3791784e-011;-5.0703592e-010;0.00000000
279.52000;-0.028066632;1.7825169e-011;-6.3510180e-010;0.00000000
279.76000;-0.036501973;2.2692238e-011;-6.2167153e-010;0.00000000
280.00000;-0.039834138;2.4235421e-011;-6.0840834e-010;0.00000000
280.24000;-0.041130421;1.6424223e-011;-3.9932056e-010;0.00000000
280.48000;-0.042810941;1.0184629e-011;-2.3789781e-010;0.00000000
280.72000;-0.031968102;2.4564806e-011;-7.6841616e-010;0.00000000
280.96000;-0.018575347;8.6234070e-012;-4.6423934e-010;0.00000000
281.20000;-0.022428597;6.1127197e-013;-2.7254133e-011;0.00000000
281.44000;-0.027151413;5.2879051e-012;-1.9475617e-010;0.00000000
281.68000;-0.028954281;1.1990923e-011;-4.1413298e-010;0.00000000
281.92000;-0.036752511;1.9361147e-011;-5.2679794e-010;0.00000000
282.16000;-0.044875286;2.7934013e-011;-6.2248100e-010;0.00000000
282.40000;-0.036937487;2.1503978e-011;-5.8217220e-010;0.00000000
282.64000;-0.036409505;1.1652899e-011;-3.2005102e-010;0.00000000
282.88000;-0.032902596;6.8026010e-012;-2.0674968e-010;0.00000000
283.12000;-0.022664985;7.9837946e-012;-3.5225236e-010;0.00000000
283.36000;-0.024738956;1.1345473e-011;-4.5860760e-010;0.00000000
283.60000;-0.029816700;1.1249927e-011;-3.7730290e-010;0.00000000
283.84000;-0.033276636;1.0961474e-011;-3.2940451e-010;0.00000000
284.08000;-0.035575946;1.3680216e-011;-3.8453556e-010;0.00000000
284.32000;-0.040959715;1.9545732e-011;-4.7719404e-010;0.00000000
284.56000;-0.049323079;2.6645179e-011;-5.4021727e-010;0.00000000
284.80000;-0.041689201;2.8190483e-011;-6.7620589e-010;0.00000000
285.04000;-0.023153754;1.9106267e-011;-8.2519089e-010;0.00000000
285.28000;-0.023588090;1.4836617e-011;-6.2898764e-010;0.00000000
285.52000;-0.031861630;1.6668138e-011;-5.2314140e-010;0.00000000
285.76000;-0.043382956;1.8229200e-011;-4.2019267e-010;0.00000000
286.00000;-0.045256205;1.1172566e-011;-2.4687368e-010;0.00000000
286.24000;-0.046514950;1.0068714e-011;-2.1646188e-010;0.00000000
286.48000;-0.048964222;1.9552661e-011;-3.9932547e-010;0.00000000
286.72000;-0.047779542;2.8671719e-011;-6.0008358e-010;0.00000000
286.96000;-0.046052719;2.7874624e-011;-6.0527641e-010;0.00000000
287.20000;-0.035143184;9.0851117e-012;-2.5851704e-010;0.00000000
287.44000;-0.030508969;5.4864886e-012;-1.7983199e-010;0.00000000
287.68000;-0.038383837;2.5205876e-011;-6.5667942e-010;0.00000000
287.92000;-0.035265782;2.3112324e-011;-6.5537534e-010;0.00000000
288.16000;-0.026471559;1.4541968e-011;-5.4934309e-010;0.00000000
288.40000;-0.019262111;5.6841255e-012;-2.9509358e-010;0.00000000
288.64000;-0.026314583;6.7010347e-012;-2.5465099e-010;0.00000000
288.88000;-0.039099618;1.4480634e-011;-3.7035231e-010;0.00000000
